client_id,Variation,completion_minutes
1387596,Test,4.033333333333333
1387646,Control,1.9166666666666667
1388375,Control,4.45
1388554,Test,1.3333333333333333
1388717,Test,2.3833333333333333
1389625,Control,2.55
1390327,Test,5.8
1390367,Control,3.566666666666667
1390689,Control,2.683333333333333
1390847,Control,2.8833333333333333
1391264,Test,1.6333333333333333
1391422,Control,2.3333333333333335
1391482,Control,2.9
1391630,Control,6.066666666666666
1392234,Control,5.183333333333334
1392294,Control,1.8
1392842,Test,5.033333333333333
1393064,Test,5.35
1393168,Test,4.883333333333334
1393178,Test,5.4
1393226,Control,7.85
1393271,Test,2.1333333333333333
1393303,Control,3.45
1393360,Test,1.9
1393937,Test,3.7666666666666666
1394404,Control,4.066666666666666
1394498,Test,8.416666666666666
1395147,Test,1.6833333333333333
1395331,Control,3.3333333333333335
1395619,Control,6.0
1396470,Test,1.5333333333333334
1396504,Test,3.3666666666666667
1396685,Control,2.816666666666667
1396964,Test,9.666666666666666
1397460,Control,2.8
1397601,Control,30.333333333333332
1397788,Control,2.25
1397874,Test,1.85
1398109,Test,6.4
1398387,Control,3.283333333333333
1398774,Control,2.183333333333333
1398782,Test,1.1833333333333333
1399011,Test,1.8833333333333333
1399145,Test,2.9
1399287,Control,8.383333333333333
1399753,Test,3.2
1400056,Control,41.483333333333334
1400233,Control,1.3
1401317,Test,16.216666666666665
1401486,Control,4.1
1401686,Test,2.933333333333333
1402032,Test,3.8833333333333333
1402579,Test,2.55
1402600,Control,4.516666666666667
1402734,Control,4.233333333333333
1403609,Control,8.4
1404434,Control,8.816666666666666
1404657,Control,3.9
1404855,Control,0.9166666666666666
1405108,Test,2.95
1405605,Control,5.0
1406054,Test,3.1666666666666665
1406173,Control,3.3833333333333333
1406408,Test,6.333333333333333
1406422,Test,3.95
1406613,Test,2.1
1406631,Control,7.85
1406771,Test,3.6166666666666667
1407121,Test,5.016666666666667
1408318,Control,4.066666666666666
1409164,Control,19.2
1409376,Control,2.066666666666667
1410032,Control,6.533333333333333
1410166,Test,10.5
1410425,Control,2.45
1411120,Test,2.7
1411452,Test,1.8
1411520,Test,5.916666666666667
1412119,Control,8.366666666666667
1412125,Control,3.3
1412211,Control,7.066666666666666
1413326,Test,7.016666666666667
1413426,Control,3.816666666666667
1413769,Test,4.416666666666667
1414085,Control,2.5833333333333335
1414732,Test,5.316666666666666
1414915,Test,1.4833333333333334
1414990,Test,1.9333333333333333
1415081,Control,7.116666666666666
1415364,Control,14.033333333333333
1416615,Test,7.183333333333334
1416973,Control,5.066666666666666
1417850,Test,3.316666666666667
1418190,Control,4.2
1418262,Control,3.9166666666666665
1418730,Control,5.05
1418876,Control,3.6
1419301,Test,2.183333333333333
1419363,Test,3.8833333333333333
1419548,Test,1.8
1419647,Control,2.55
1420333,Test,3.1333333333333333
1420660,Control,6.566666666666666
1420912,Control,5.2
1421629,Test,1.4
1421689,Test,6.116666666666666
1421934,Control,4.033333333333333
1421939,Control,10.3
1423055,Test,2.5833333333333335
1423182,Test,2.933333333333333
1423305,Test,5.85
1423461,Control,5.95
1423478,Test,2.8666666666666667
1423584,Control,1.45
1423754,Test,20.916666666666668
1423857,Control,4.166666666666667
1424028,Test,4.5
1424263,Control,12.266666666666667
1424270,Test,4.65
1424304,Test,5.816666666666666
1424427,Test,7.966666666666667
1424491,Test,6.433333333333334
1424582,Test,1.1166666666666667
1424799,Test,19.433333333333334
1425263,Control,5.15
1425535,Control,2.05
1425787,Control,5.733333333333333
1425793,Test,8.083333333333334
1425817,Test,2.466666666666667
1427054,Test,1.8833333333333333
1427729,Control,2.433333333333333
1428184,Test,9.75
1428836,Test,4.333333333333333
1429199,Control,3.05
1429449,Control,13.483333333333333
1429563,Control,7.15
1429772,Test,2.966666666666667
1430088,Control,5.9
1430383,Control,5.116666666666666
1430624,Test,3.9166666666666665
1430829,Control,15.683333333333334
1431526,Control,13.883333333333333
1431817,Control,2.9166666666666665
1432192,Control,6.116666666666666
1432936,Control,1.8333333333333333
1432979,Control,10.183333333333334
1433050,Control,19.7
1433116,Test,5.833333333333333
1433186,Control,8.0
1433405,Control,6.866666666666666
1433649,Test,4.233333333333333
1434054,Test,7.166666666666667
1434264,Test,19.733333333333334
1434291,Test,2.3
1434369,Test,2.9
1434751,Test,1.75
1435050,Control,19.483333333333334
1435291,Test,5.45
1435416,Control,3.433333333333333
1435472,Control,1.4166666666666667
1435541,Control,21.166666666666668
1435683,Test,11.316666666666666
1435758,Test,4.15
1435852,Test,5.133333333333334
1436025,Control,5.55
1436455,Test,41.96666666666667
1436462,Test,27.283333333333335
1436536,Control,12.266666666666667
1436711,Test,2.25
1436784,Test,3.6
1436836,Test,5.266666666666667
1436928,Test,2.066666666666667
1437008,Control,6.533333333333333
1437067,Test,1.7166666666666666
1437239,Test,4.883333333333334
1437753,Control,17.166666666666668
1437766,Test,2.6666666666666665
1438266,Control,2.2666666666666666
1438671,Control,10.633333333333333
1439754,Test,4.266666666666667
1440376,Control,12.133333333333333
1440714,Control,2.566666666666667
1441587,Test,4.683333333333334
1441674,Test,1.95
1441929,Test,3.9166666666666665
1442196,Control,2.0833333333333335
1442286,Control,4.966666666666667
1442875,Control,4.133333333333334
1442929,Test,1.9333333333333333
1443121,Control,5.05
1443174,Test,2.3
1443359,Test,6.766666666666667
1443967,Control,12.1
1444258,Test,6.366666666666666
1444292,Control,4.166666666666667
1444484,Test,3.8833333333333333
1444903,Test,25.383333333333333
1444905,Test,5.283333333333333
1445043,Test,1.2333333333333334
1445252,Control,17.816666666666666
1445317,Test,8.116666666666667
1445649,Control,3.566666666666667
1445968,Test,2.9166666666666665
1445998,Test,3.716666666666667
1446469,Control,1.1833333333333333
1446719,Control,4.183333333333334
1447028,Control,11.683333333333334
1447181,Control,5.183333333333334
1447336,Control,12.116666666666667
1447431,Control,26.316666666666666
1448725,Test,3.433333333333333
1450289,Control,8.116666666666667
1450299,Control,4.3
1450760,Test,12.316666666666666
1451177,Control,4.333333333333333
1452713,Test,5.616666666666666
1453196,Control,6.25
1453213,Control,3.35
1453322,Control,3.8666666666666667
1453759,Control,7.433333333333334
1453972,Test,8.733333333333333
1454014,Test,2.25
1454317,Test,2.3833333333333333
1454975,Control,1.7166666666666666
1455063,Test,1.1333333333333333
1455127,Test,2.7
1455365,Control,40.0
1455516,Test,2.2666666666666666
1455544,Test,19.166666666666668
1455637,Test,2.066666666666667
1455660,Control,6.516666666666667
1456118,Control,6.133333333333334
1456421,Control,3.9
1456682,Test,11.2
1457423,Test,2.6166666666666667
1457497,Test,1.4166666666666667
1458074,Test,1.8666666666666667
1458456,Test,9.066666666666666
1458726,Test,3.3833333333333333
1459221,Control,4.8
1459231,Test,8.05
1459612,Test,1.5166666666666666
1459854,Control,11.233333333333333
1460648,Test,1.75
1460992,Test,1.4333333333333333
1461624,Test,4.4
1461831,Test,3.65
1461998,Control,6.05
1462470,Test,1.35
1462649,Control,7.466666666666667
1462983,Control,3.566666666666667
1463030,Control,3.6666666666666665
1463142,Test,2.95
1463931,Control,54.46666666666667
1464215,Control,9.883333333333333
1464247,Control,3.2333333333333334
1464315,Test,3.283333333333333
1464670,Test,3.1666666666666665
1465089,Control,1.1833333333333333
1465091,Control,4.683333333333334
1465222,Control,4.533333333333333
1465396,Test,2.8833333333333333
1465486,Control,13.316666666666666
1465625,Control,3.966666666666667
1465714,Control,17.75
1466000,Test,4.816666666666666
1466536,Test,1.6
1466579,Test,2.55
1466732,Control,14.2
1467023,Test,2.7666666666666666
1467266,Control,2.0
1467374,Control,5.15
1467636,Control,9.133333333333333
1468125,Control,16.8
1468213,Control,3.316666666666667
1468708,Control,14.366666666666667
1468988,Control,2.8666666666666667
1469028,Control,1.6333333333333333
1469259,Test,3.933333333333333
1469576,Control,4.016666666666667
1470498,Control,4.633333333333334
1470622,Test,3.2333333333333334
1470768,Test,7.583333333333333
1471147,Control,5.033333333333333
1472138,Control,5.25
1472332,Control,42.03333333333333
1472953,Control,8.833333333333334
1473236,Test,2.966666666666667
1473265,Control,7.216666666666667
1473551,Control,9.15
1473602,Control,2.7
1474213,Control,2.75
1474823,Control,5.216666666666667
1475249,Control,13.833333333333334
1475481,Control,5.5
1475786,Test,2.8833333333333333
1476693,Test,2.0
1476869,Test,1.6833333333333333
1476956,Test,4.7
1477266,Control,8.216666666666667
1477387,Control,2.0
1477466,Test,7.55
1477604,Control,5.966666666666667
1478657,Test,2.65
1478874,Test,3.6166666666666667
1479365,Test,8.383333333333333
1479488,Test,37.46666666666667
1479816,Test,6.366666666666666
1480616,Control,9.983333333333333
1481056,Test,8.85
1481432,Test,1.6
1482158,Test,6.433333333333334
1482195,Test,5.0
1482272,Test,3.4833333333333334
1482562,Control,6.516666666666667
1482734,Test,1.0666666666666667
1482743,Test,6.833333333333333
1483064,Control,1.65
1483511,Test,19.133333333333333
1483517,Test,5.716666666666667
1483552,Test,6.316666666666666
1483585,Test,4.583333333333333
1483712,Control,4.083333333333333
1484467,Control,4.666666666666667
1484555,Test,6.666666666666667
1485199,Test,7.7
1485883,Test,8.8
1486118,Control,5.733333333333333
1486410,Test,9.516666666666667
1486560,Test,2.0
1486639,Control,4.15
1486808,Test,2.5
1486850,Control,4.933333333333334
1487087,Control,2.1
1488055,Test,4.666666666666667
1488410,Test,1.9833333333333334
1488806,Control,2.4
1488884,Test,3.316666666666667
1489328,Test,6.083333333333333
1490108,Test,3.65
1490700,Control,6.166666666666667
1490805,Test,1.5666666666666667
1490809,Control,3.316666666666667
1491063,Control,4.45
1491085,Test,33.71666666666667
1491311,Test,7.633333333333334
1491517,Test,20.333333333333332
1492595,Test,5.633333333333334
1493662,Control,7.333333333333333
1494064,Test,16.116666666666667
1494215,Test,2.283333333333333
1494258,Test,1.5666666666666667
1495501,Test,9.033333333333333
1495569,Control,3.533333333333333
1495689,Control,5.933333333333334
1496571,Control,2.85
1496620,Test,21.35
1496831,Test,5.333333333333333
1496846,Control,3.5166666666666666
1497256,Control,6.616666666666666
1497269,Test,11.466666666666667
1497502,Test,13.45
1497530,Test,2.0166666666666666
1497547,Test,1.6333333333333333
1497704,Test,20.95
1498073,Test,0.9666666666666667
1498252,Test,5.183333333333334
1498304,Test,11.85
1499088,Control,3.65
1499432,Test,3.1333333333333333
1499746,Control,9.7
1499943,Test,15.383333333333333
1500008,Test,39.88333333333333
1500611,Control,8.833333333333334
1500622,Control,18.5
1501011,Test,3.3666666666666667
1501374,Control,11.683333333333334
1501489,Test,11.616666666666667
1501990,Test,2.8
1502049,Control,31.183333333333334
1502414,Test,1.4833333333333334
1502912,Control,3.966666666666667
1502982,Test,6.45
1503196,Control,3.3333333333333335
1503317,Control,6.033333333333333
1503995,Control,17.8
1504082,Test,1.1333333333333333
1504166,Control,7.033333333333333
1504275,Control,5.616666666666666
1504536,Test,14.3
1504801,Control,9.183333333333334
1505011,Control,4.233333333333333
1505081,Control,10.516666666666667
1505095,Test,6.9
1505130,Test,5.366666666666666
1505133,Control,1.9
1505142,Test,5.366666666666666
1505946,Test,7.4
1506152,Test,2.7333333333333334
1506171,Test,1.55
1506175,Test,1.7666666666666666
1506608,Test,5.433333333333334
1506959,Control,3.15
1507359,Control,1.3833333333333333
1507780,Control,2.5
1508297,Control,5.883333333333334
1508759,Test,6.633333333333334
1510521,Control,4.616666666666666
1511115,Test,3.5166666666666666
1511193,Control,12.433333333333334
1511216,Control,8.783333333333333
1511438,Control,1.7
1511490,Test,11.05
1512189,Test,3.85
1512596,Control,1.3833333333333333
1512734,Test,3.85
1513083,Control,6.05
1513385,Control,4.383333333333334
1513845,Test,4.133333333333334
1513890,Control,5.933333333333334
1514026,Test,1.6833333333333333
1515031,Test,1.7
1515194,Control,3.0833333333333335
1516160,Control,3.2333333333333334
1516424,Control,10.983333333333333
1516875,Control,2.7666666666666666
1516891,Test,3.1
1517855,Test,1.4833333333333334
1517889,Test,4.25
1518182,Test,2.2
1518449,Test,4.383333333333334
1518469,Control,2.816666666666667
1518739,Test,1.35
1519302,Test,4.916666666666667
1519690,Test,2.1666666666666665
1519720,Test,2.9
1519784,Test,3.966666666666667
1520050,Control,2.283333333333333
1520419,Control,5.716666666666667
1520540,Control,5.333333333333333
1520551,Test,3.35
1520781,Test,9.866666666666667
1521503,Test,1.5
1522030,Control,3.816666666666667
1522042,Test,9.35
1522469,Control,3.433333333333333
1523399,Test,5.6
1523864,Test,3.1333333333333333
1523954,Test,2.683333333333333
1524280,Control,23.1
1524395,Test,7.05
1524416,Test,3.1
1524489,Test,1.4666666666666666
1524492,Test,3.966666666666667
1525205,Test,4.983333333333333
1526478,Control,5.516666666666667
1526516,Control,2.3333333333333335
1526652,Control,3.8
1527518,Control,6.95
1529419,Test,2.9833333333333334
1529647,Test,3.566666666666667
1529671,Test,5.316666666666666
1529794,Control,6.183333333333334
1529821,Control,9.95
1530517,Test,11.766666666666667
1530929,Test,4.516666666666667
1531690,Control,1.95
1531962,Control,13.033333333333333
1532540,Test,3.05
1532657,Test,2.6666666666666665
1532881,Control,7.783333333333333
1532932,Test,5.233333333333333
1533108,Test,2.8333333333333335
1533341,Control,1.2666666666666666
1533956,Control,25.0
1534109,Test,2.1166666666666667
1534510,Control,3.9
1534664,Test,4.05
1534996,Control,3.85
1535266,Test,5.316666666666666
1535594,Test,35.71666666666667
1535789,Test,5.9
1536089,Control,14.4
1536463,Control,4.366666666666666
1537101,Test,3.1333333333333333
1537156,Control,6.25
1537702,Test,9.016666666666667
1538336,Control,3.316666666666667
1538385,Control,5.1
1538557,Control,4.533333333333333
1538758,Control,1.4
1538765,Test,1.5166666666666666
1538938,Test,2.25
1539812,Test,31.883333333333333
1540363,Control,3.433333333333333
1540750,Test,2.9833333333333334
1540888,Control,3.183333333333333
1540941,Test,5.283333333333333
1541112,Test,10.95
1541367,Test,26.716666666666665
1541401,Control,10.633333333333333
1541616,Control,2.05
1541765,Test,1.65
1542198,Control,16.3
1542467,Test,6.766666666666667
1542714,Control,6.316666666666666
1542807,Control,3.3833333333333333
1543625,Control,7.716666666666667
1543785,Test,1.95
1543912,Control,3.6666666666666665
1544000,Control,3.216666666666667
1544212,Control,7.233333333333333
1544430,Test,4.483333333333333
1544639,Test,13.65
1544759,Control,7.333333333333333
1544817,Test,0.7333333333333333
1545221,Test,2.0166666666666666
1545289,Control,5.966666666666667
1545297,Control,8.283333333333333
1545778,Control,2.3333333333333335
1545935,Test,7.616666666666666
1547183,Test,1.7333333333333334
1547210,Control,3.4166666666666665
1547304,Control,2.7
1547321,Test,4.816666666666666
1547591,Control,8.633333333333333
1547876,Test,15.9
1547888,Test,5.033333333333333
1548193,Control,3.85
1548295,Control,6.016666666666667
1548937,Test,1.4833333333333334
1549430,Test,22.033333333333335
1549737,Control,3.85
1549978,Test,3.783333333333333
1550027,Test,7.433333333333334
1550660,Control,3.4166666666666665
1550711,Test,10.683333333333334
1550778,Test,1.1
1550877,Control,4.983333333333333
1551060,Test,13.383333333333333
1551085,Test,3.3666666666666667
1551349,Test,4.783333333333333
1551956,Test,3.45
1552231,Control,4.383333333333334
1552420,Control,1.3166666666666667
1553187,Test,2.683333333333333
1553394,Test,2.6166666666666667
1553793,Control,8.783333333333333
1555253,Control,21.866666666666667
1555557,Test,3.05
1555671,Test,6.433333333333334
1555759,Control,10.233333333333333
1555813,Test,12.133333333333333
1556192,Test,4.4
1556209,Control,16.383333333333333
1556654,Control,2.8833333333333333
1557014,Control,10.95
1557369,Test,2.2333333333333334
1557537,Control,4.1
1557552,Control,3.533333333333333
1557554,Test,2.716666666666667
1557768,Control,3.1
1557790,Control,4.433333333333334
1558312,Control,12.416666666666666
1558503,Control,8.633333333333333
1558940,Control,3.966666666666667
1559448,Test,4.266666666666667
1559624,Control,0.8833333333333333
1559905,Test,1.4666666666666666
1560366,Test,2.3666666666666667
1560669,Control,4.266666666666667
1562027,Test,5.4
1562128,Test,15.75
1562376,Test,4.933333333333334
1562697,Test,2.933333333333333
1563739,Test,5.933333333333334
1563878,Test,3.6166666666666667
1563967,Test,4.5
1564135,Test,1.95
1564207,Control,8.65
1564585,Control,3.3333333333333335
1564878,Test,2.816666666666667
1565067,Control,31.266666666666666
1565127,Test,22.416666666666668
1565339,Test,12.583333333333334
